"Name","dataset","method","test_acc","Created","State","Runtime","GradC","act_B","act_F","batchsize","bias_init","epochs","filter_target","grad_clip_B","grad_clip_F","loss_scale_C","lr_B","lr_F","warmup","seed","bw_bn","val_acc","best_epoch"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.5069","2024-05-01T14:45:37.000Z","finished","1203","0","elu","elu","256","zero","100","0","1","1","0.5","0.3","0.3","100","0","2","0.4552","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.5069","2024-05-01T15:05:48.000Z","finished","1191","0","elu","elu","256","zero","100","0","1","1","0.5","0.3","0.3","100","0","2","0.4552","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.5069","2024-05-01T14:45:32.000Z","finished","1167","0","elu","elu","256","zero","100","0","1","1","0.5","0.3","0.3","100","0","2","0.4552","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.5061","2024-05-01T16:25:54.000Z","finished","1164","0","elu","elu","256","zero","100","0","1","1","0.5","0.3","0.3","100","2","2","0.448","96"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.5061","2024-05-01T16:05:13.000Z","finished","1190","0","elu","elu","256","zero","100","0","1","1","0.5","0.3","0.3","100","2","2","0.448","96"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.5061","2024-05-01T16:05:33.000Z","finished","1214","0","elu","elu","256","zero","100","0","1","1","0.5","0.3","0.3","100","2","2","0.448","96"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.5058","2024-05-01T15:25:46.000Z","finished","1181","0","elu","elu","256","zero","100","0","1","1","0.5","0.3","0.3","100","1","2","0.458","96"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.5058","2024-05-01T15:45:34.000Z","finished","1192","0","elu","elu","256","zero","100","0","1","1","0.5","0.3","0.3","100","1","2","0.458","96"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.5058","2024-05-01T15:25:15.000Z","finished","1179","0","elu","elu","256","zero","100","0","1","1","0.5","0.3","0.3","100","1","2","0.458","96"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.5025","2024-05-01T16:45:25.000Z","finished","1178","0","elu","elu","256","zero","100","0","1","1","0.5","0.3","0.3","100","3","2","0.4604","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.5025","2024-05-01T17:05:09.000Z","finished","1188","0","elu","elu","256","zero","100","0","1","1","0.5","0.3","0.3","100","3","2","0.4604","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.5025","2024-05-01T16:45:03.000Z","finished","1206","0","elu","elu","256","zero","100","0","1","1","0.5","0.3","0.3","100","3","2","0.4604","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4929","2024-05-01T07:55:48.000Z","finished","1996","0","elu","elu","256","zero","100","0","1","1","0.5","0.2","0.2","100","1","2","0.4454","99"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4929","2024-05-01T09:02:25.000Z","finished","2007","0","elu","elu","256","zero","100","0","1","1","0.5","0.2","0.2","100","1","1","0.4454","99"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4924","2024-05-01T12:50:08.000Z","finished","2017","0","elu","elu","256","zero","100","0","1","1","0.5","0.2","0.2","100","4","2","0.4576","95"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4924","2024-05-01T14:04:34.000Z","finished","2014","0","elu","elu","256","zero","100","0","1","1","0.5","0.2","0.2","100","4","1","0.4576","95"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4901","2024-05-01T10:42:49.000Z","finished","1995","0","elu","elu","256","zero","100","0","1","1","0.5","0.2","0.2","100","2","1","0.437","96"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4901","2024-05-01T09:36:07.000Z","finished","1984","0","elu","elu","256","zero","100","0","1","1","0.5","0.2","0.2","100","2","2","0.437","96"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4886","2024-05-01T11:13:03.000Z","finished","1806","0","elu","elu","256","zero","100","0","1","1","0.5","0.2","0.2","100","3","2","0.447","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4886","2024-05-01T12:23:30.000Z","finished","2032","0","elu","elu","256","zero","100","0","1","1","0.5","0.2","0.2","100","3","1","0.447","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4855","2024-05-01T06:14:20.000Z","finished","2003","0","elu","elu","256","zero","100","0","1","1","0.5","0.2","0.2","100","0","2","0.438","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4855","2024-05-01T07:21:46.000Z","finished","2018","0","elu","elu","256","zero","100","0","1","1","0.5","0.2","0.2","100","0","1","0.438","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4626","2024-05-01T08:28:53.000Z","finished","2003","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.1","100","1","2","0.413","99"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4626","2024-05-01T07:55:33.000Z","finished","1992","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.1","100","1","1","0.413","99"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4613","2024-05-01T13:30:59.000Z","finished","2001","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.1","100","4","2","0.4318","92"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4613","2024-05-01T12:57:31.000Z","finished","2000","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.1","100","4","1","0.4318","92"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4572","2024-05-01T09:36:00.000Z","finished","2009","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.1","100","2","1","0.4066","96"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4572","2024-05-01T10:09:37.000Z","finished","1985","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.1","100","2","2","0.4066","96"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4566","2024-05-01T11:49:33.000Z","finished","2029","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.1","100","3","2","0.422","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4566","2024-05-01T11:16:12.000Z","finished","1992","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.1","100","3","1","0.422","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.455","2024-05-01T06:14:20.000Z","finished","2012","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.1","100","0","1","0.4114","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.455","2024-05-01T06:47:59.000Z","finished","2019","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.1","100","0","2","0.4114","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4322","2024-05-01T08:54:39.000Z","finished","1716","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.05","100","2","2","0.3846","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4322","2024-05-01T08:25:49.000Z","finished","1721","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.05","100","2","1","0.3846","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4319","2024-05-01T07:28:07.000Z","finished","1729","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.05","100","1","1","0.3926","99"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4319","2024-05-01T07:57:03.000Z","finished","1718","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.05","100","1","2","0.3926","99"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4316","2024-05-01T09:12:48.000Z","finished","1166","0","elu","elu","256","zero","100","0","1","1","0.5","0.05","0.05","100","4","1","0.4036","92"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4316","2024-05-01T09:32:21.000Z","finished","1180","0","elu","elu","256","zero","100","0","1","1","0.5","0.05","0.05","100","4","2","0.4036","92"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4303","2024-05-01T10:49:35.000Z","finished","1708","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.05","100","4","2","0.4066","92"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4303","2024-05-01T10:20:54.000Z","finished","1714","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.05","100","4","1","0.4066","92"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4289","2024-05-01T09:52:20.000Z","finished","1707","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.05","100","3","2","0.403","95"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4289","2024-05-01T09:23:24.000Z","finished","1728","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.05","100","3","1","0.403","95"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4286","2024-05-01T08:11:41.000Z","finished","1175","0","elu","elu","256","zero","100","0","1","1","0.5","0.05","0.05","100","2","2","0.3786","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4286","2024-05-01T07:52:09.000Z","finished","1165","0","elu","elu","256","zero","100","0","1","1","0.5","0.05","0.05","100","2","1","0.3786","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4281","2024-05-01T07:32:16.000Z","finished","1186","0","elu","elu","256","zero","100","0","1","1","0.5","0.05","0.05","100","1","2","0.387","99"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4281","2024-05-01T07:12:41.000Z","finished","1167","0","elu","elu","256","zero","100","0","1","1","0.5","0.05","0.05","100","1","1","0.387","99"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4274","2024-05-01T08:31:24.000Z","finished","1245","0","elu","elu","256","zero","100","0","1","1","0.5","0.05","0.05","100","3","1","0.3988","95"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4274","2024-05-01T08:52:16.000Z","finished","1226","0","elu","elu","256","zero","100","0","1","1","0.5","0.05","0.05","100","3","2","0.3988","95"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4235","2024-05-01T06:59:17.000Z","finished","1721","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.05","100","0","2","0.3806","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4235","2024-05-01T06:29:48.000Z","finished","1760","0","elu","elu","256","zero","100","0","1","1","0.5","0.1","0.05","100","0","1","0.3806","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4214","2024-05-01T06:29:52.000Z","finished","1280","0","elu","elu","256","zero","100","0","1","1","0.5","0.05","0.05","100","0","1","0.3812","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4214","2024-05-01T06:51:20.000Z","finished","1274","0","elu","elu","256","zero","100","0","1","1","0.5","0.05","0.05","100","0","2","0.3812","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4128","2024-05-01T18:10:09.000Z","finished","4471","0","elu","elu","256","zero","100","0","1","1","0.5","0.03","0.03","100","2","2","0.365","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4128","2024-05-01T16:29:03.000Z","finished","6056","0","elu","elu","256","zero","100","0","1","1","0.5","0.03","0.03","100","2","1","0.365","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4125","2024-05-01T15:30:34.000Z","finished","3499","0","elu","elu","256","zero","100","0","1","1","0.5","0.03","0.03","100","1","2","0.371","99"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4125","2024-05-01T13:15:56.000Z","finished","8068","0","elu","elu","256","zero","100","0","1","1","0.5","0.03","0.03","100","1","1","0.371","99"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4053","2024-05-01T10:49:11.000Z","finished","8795","0","elu","elu","256","zero","100","0","1","1","0.5","0.03","0.03","100","0","2","0.3638","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.4053","2024-05-01T06:32:03.000Z","finished","15418","0","elu","elu","256","zero","100","0","1","1","0.5","0.03","0.03","100","0","1","0.3638","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3853","2024-05-01T14:48:54.000Z","finished","1869","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","0","2","0.315","90"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3841","2024-05-01T14:45:32.000Z","finished","1965","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","0","2","0.2822","87"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3841","2024-05-01T15:18:26.000Z","finished","1932","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","0","2","0.2822","87"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.378","2024-05-01T17:03:07.000Z","finished","2244","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","2","2","0.2778","78"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3761","2024-05-01T06:14:21.000Z","finished","12324","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","0","1","0.3274","62"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3761","2024-05-01T09:39:56.000Z","finished","8150","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","0","2","0.3274","62"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3756","2024-05-01T15:50:47.000Z","finished","1952","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","1","2","0.2888","95"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3756","2024-05-01T16:23:27.000Z","finished","2004","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","1","2","0.2888","95"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3692","2024-05-01T16:47:57.000Z","finished","3110","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","2","2","0.2614","88"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3692","2024-05-01T15:12:03.000Z","finished","5745","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","2","1","0.2614","88"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3659","2024-05-01T17:40:02.000Z","finished","3342","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","3","1","0.3292","68"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3659","2024-05-01T18:35:54.000Z","finished","3994","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","3","2","0.3292","68"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3652","2024-05-01T16:56:59.000Z","finished","1966","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","2","2","0.3102","93"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3606","2024-05-01T15:58:04.000Z","finished","2042","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","1","2","0.317","98"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3598","2024-05-01T11:55:56.000Z","finished","7763","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","1","1","0.3184","49"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3598","2024-05-01T14:05:29.000Z","finished","3984","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","1","2","0.3184","49"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3558","2024-05-01T23:03:08.000Z","finished","2523","0","elu","elu","256","zero","100","0","1","1","0.5","0.03","0.03","100","3","2","0.3336","96"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3489","2024-05-01T17:19:51.000Z","finished","1166","0","elu","elu","256","zero","100","0","1","1","0.5","1.5","1.5","100","3","2","0.189","35"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3473","2024-05-01T16:32:14.000Z","finished","1845","0","elu","elu","256","zero","100","0","1","1","0.5","1.5","1.5","100","1","2","0.2446","46"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3432","2024-05-01T17:00:08.000Z","finished","1175","0","elu","elu","256","zero","100","0","1","1","0.5","1.5","1.5","100","2","2","0.2182","56"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3432","2024-05-01T16:40:33.000Z","finished","1165","0","elu","elu","256","zero","100","0","1","1","0.5","1.5","1.5","100","2","2","0.2182","56"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3337","2024-05-01T15:20:29.000Z","finished","1188","0","elu","elu","256","zero","100","0","1","1","0.5","1.5","1.5","100","0","2","0.2282","56"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3337","2024-05-01T15:40:26.000Z","finished","1180","0","elu","elu","256","zero","100","0","1","1","0.5","1.5","1.5","100","0","2","0.2282","56"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3334","2024-05-01T19:24:47.000Z","finished","13094","0","elu","elu","256","zero","100","0","1","1","0.5","0.03","0.03","100","3","1","0.3132","71"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.329","2024-05-01T15:20:11.000Z","finished","2265","0","elu","elu","256","zero","100","0","1","1","0.5","1.5","1.5","100","0","2","0.2372","30"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3224","2024-05-01T08:23:29.000Z","finished","1496","0","elu","elu","256","zero","100","0","1","1","0.5","2","2","100","2","2","0.2354","33"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3224","2024-05-01T07:57:43.000Z","finished","1538","0","elu","elu","256","zero","100","0","1","1","0.5","2","2","100","2","1","0.2354","33"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3143","2024-05-01T09:14:24.000Z","finished","1566","0","elu","elu","256","zero","100","0","1","1","0.5","2","2","100","3","2","0.259","69"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3143","2024-05-01T08:48:33.000Z","finished","1544","0","elu","elu","256","zero","100","0","1","1","0.5","2","2","100","3","1","0.259","69"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3139","2024-05-01T16:20:35.000Z","finished","1190","0","elu","elu","256","zero","100","0","1","1","0.5","1.5","1.5","100","1","2","0.2794","52"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3139","2024-05-01T16:00:15.000Z","finished","1212","0","elu","elu","256","zero","100","0","1","1","0.5","1.5","1.5","100","1","2","0.2794","52"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3041","2024-05-01T09:40:38.000Z","finished","1520","0","elu","elu","256","zero","100","0","1","1","0.5","2","2","100","4","1","0.2006","79"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3041","2024-05-01T10:06:05.000Z","finished","1561","0","elu","elu","256","zero","100","0","1","1","0.5","2","2","100","4","2","0.2006","79"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3015","2024-05-01T06:14:52.000Z","finished","1557","0","elu","elu","256","zero","100","0","1","1","0.5","2","2","100","0","1","0.2368","26"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.3015","2024-05-01T06:40:56.000Z","finished","1558","0","elu","elu","256","zero","100","0","1","1","0.5","2","2","100","0","2","0.2368","26"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.2945","2024-05-01T07:07:01.000Z","finished","1516","0","elu","elu","256","zero","100","0","1","1","0.5","2","2","100","1","1","0.2634","37"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.2945","2024-05-01T07:32:24.000Z","finished","1512","0","elu","elu","256","zero","100","0","1","1","0.5","2","2","100","1","2","0.2634","37"
"CIFAR10_classification_CCL","CIFAR10","CCL","0.2626","2024-05-01T19:42:39.000Z","finished","11992","0","elu","elu","256","zero","100","0","1","1","0.5","1","1","100","4","1","0.1826","81"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2249","2024-05-01T15:32:38.000Z","finished","1494","0","elu","elu","256","zero","100","0","1","1","0.5","3","3","100","1","2","0.1978","96"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2241","2024-05-01T17:12:39.000Z","finished","1494","0","elu","elu","256","zero","100","0","1","1","0.5","3","3","100","3","2","0.201","99"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2198","2024-05-01T16:22:45.000Z","finished","1491","0","elu","elu","256","zero","100","0","1","1","0.5","3","3","100","2","2","0.2034","96"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2179","2024-05-02T00:39:04.000Z","finished","2574","0","elu","elu","256","zero","100","0","1","1","0.5","4","4","200","1","0","0.1944","99"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2179","2024-05-01T23:56:14.000Z","finished","2542","0","elu","elu","256","zero","100","0","1","1.5","0.5","4","4","200","1","0","0.1944","99"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2179","2024-05-01T23:40:25.000Z","finished","2060","0","elu","elu","256","zero","100","0","1","0.7","0.5","4","4","200","1","0","0.1944","99"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2179","2024-05-02T00:14:56.000Z","finished","2058","0","elu","elu","256","zero","100","0","1","0.5","0.5","4","4","200","1","0","0.1944","99"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2174","2024-05-01T16:27:04.000Z","finished","2155","0","elu","elu","256","zero","100","0","1","1","0.5","3","3","100","0","2","0.199","88"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2174","2024-05-01T17:03:09.000Z","finished","2122","0","elu","elu","256","zero","100","0","1","1","0.5","3","3","100","0","2","0.199","88"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2167","2024-05-01T14:42:11.000Z","finished","1493","0","elu","elu","256","zero","100","0","1","1","0.5","3","3","100","0","2","0.199","88"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2167","2024-05-01T14:42:46.000Z","finished","1487","0","elu","elu","256","zero","100","0","1","1","0.5","3","3","100","0","2","0.199","88"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2167","2024-05-02T02:04:08.000Z","finished","2526","0","elu","elu","256","zero","100","0","1","1","0.5","4","4","200","2","0","0.1926","94"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2167","2024-05-02T00:49:27.000Z","finished","2065","0","elu","elu","256","zero","100","0","1","0.7","0.5","4","4","200","2","0","0.1926","94"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2167","2024-05-02T01:22:10.000Z","finished","2508","0","elu","elu","256","zero","100","0","1","1.5","0.5","4","4","200","2","0","0.1926","94"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2167","2024-05-02T01:24:02.000Z","finished","2092","0","elu","elu","256","zero","100","0","1","0.5","0.5","4","4","200","2","0","0.1926","94"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2167","2024-05-01T15:27:21.000Z","finished","1987","0","elu","elu","256","zero","100","0","1","1","0.5","3","3","100","0","2","0.199","88"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2164","2024-05-01T20:14:53.000Z","finished","2062","0","elu","elu","256","zero","100","0","1","0.7","0.5","3","4","200","0","0","0.1864","98"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2164","2024-05-01T20:49:24.000Z","finished","2110","0","elu","elu","256","zero","100","0","1","0.5","0.5","3","4","200","0","0","0.1864","98"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2164","2024-05-01T19:40:23.000Z","finished","2060","0","elu","elu","256","zero","100","0","1","1","0.5","3","4","200","0","0","0.1864","98"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2164","2024-05-01T20:35:01.000Z","finished","1558","0","elu","elu","256","zero","100","0","1","1.5","0.5","3","4","200","0","0","0.1864","98"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2163","2024-05-01T22:00:02.000Z","finished","2116","0","elu","elu","256","zero","100","0","1","0.7","0.5","3","4","200","1","0","0.1892","99"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2163","2024-05-01T22:35:28.000Z","finished","2124","0","elu","elu","256","zero","100","0","1","0.5","0.5","3","4","200","1","0","0.1892","99"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2155","2024-05-01T17:09:26.000Z","finished","1749","0","elu","elu","256","zero","100","0","1","1","0.5","4","4","100","2","2","0.1978","94"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2155","2024-05-01T16:47:46.000Z","finished","1486","0","elu","elu","256","zero","100","0","1","1","0.5","4","4","100","2","2","0.1978","94"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.2155","2024-05-01T16:40:03.000Z","finished","1755","0","elu","elu","256","zero","100","0","1","1","0.5","4","4","100","2","2","0.1978","94"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.215","2024-05-01T23:13:52.000Z","finished","2532","0","elu","elu","256","zero","100","0","1","1","0.5","4","4","200","0","0","0.194","89"
"CIFAR100_classification_CCL","CIFAR100","CCL","0.215","2024-05-01T22:30:27.000Z","finished","2595","0","elu","elu","256","zero","100","0","1","1.5","0.5","4","4","200","0","0","0.194","89"
