"Name","val_acc","test_acc","State","Notes","User","Tags","Created","Runtime","Sweep","GradC","act_B","act_F","architecture","batchsize","bias_init","bn_affine","bw_bn","dataset","epochs","eta_min","filter_target","fw_bn","grad_clip_B","grad_clip_F","loss_scale_C","lr_B","lr_F","method","mmt_B","mmt_F","mode","num_chn","optimizer","seed","wd_B","wd_F","yaml","val_loss","best_epoch","test_loss"
"MNIST_classification_CCL","0.9821666666666666","0.9811","finished","-","","","2024-05-05T01:28:21.000Z","1146","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/mnist_ccl.yaml","0.07325162782271703","99","0.07007324091792107"
"MNIST_classification_CCL","0.9815","0.9815","finished","-","","","2024-05-04T22:58:48.000Z","1182","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.07451287073191876","57","0.06841420124173164"
"MNIST_classification_CCL","0.9811666666666666","0.981","finished","-","","","2024-05-04T22:58:48.000Z","1154","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.07529222386920204","83","0.06771442891955376"
"MNIST_classification_CCL","0.9805","0.982","finished","-","","","2024-05-05T00:09:26.000Z","1072","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.0741325684580952","98","0.06487204684019089"
"MNIST_classification_CCL","0.9803333333333332","0.9814","finished","-","","","2024-05-05T02:42:47.000Z","1103","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/mnist_ccl.yaml","0.08284975973765055","77","0.06696504355072976"
"MNIST_classification_CCL","0.9803333333333332","0.9793","finished","-","","","2024-05-05T02:34:03.000Z","1125","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/mnist_ccl.yaml","0.0745370839436849","87","0.07197027983665466"
"MNIST_classification_CCL","0.9801666666666666","0.9832","finished","-","","","2024-05-04T22:58:48.000Z","1087","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.07065606495862206","97","0.06460845965147019"
"MNIST_classification_CCL","0.9801666666666666","0.9813","finished","-","","","2024-05-05T01:20:22.000Z","1110","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/mnist_ccl.yaml","0.07851500276724498","77","0.0690687379539013"
"MNIST_classification_CCL","0.9798333333333332","0.9818","finished","-","","","2024-05-05T03:55:17.000Z","1098","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/mnist_ccl.yaml","0.08203274513284366","85","0.0683112746655941"
"MNIST_classification_CCL","0.9796666666666668","0.9821","finished","-","","","2024-05-05T03:48:03.000Z","1124","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/mnist_ccl.yaml","0.07769177665313085","99","0.06533241054415703"
"MNIST_classification_CCL","0.979","0.9793","finished","-","","","2024-05-05T01:10:42.000Z","1001","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/mnist_ccl.yaml","0.07985745509465536","99","0.07009040166735649"
"MNIST_classification_CCL","0.9788333333333332","0.9811","finished","-","","","2024-05-05T01:34:24.000Z","1188","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/mnist_ccl.yaml","0.08578565782308578","52","0.06690645346641541"
"MNIST_classification_CCL","0.9786666666666668","0.9816","finished","-","","","2024-05-05T02:51:42.000Z","1178","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/mnist_ccl.yaml","0.08602422807614009","74","0.0709244696199894"
"MNIST_classification_CCL","0.9786666666666668","0.982","finished","-","","","2024-05-05T05:07:08.000Z","1088","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/mnist_ccl.yaml","0.08413787241776784","93","0.0687835187613964"
"MNIST_classification_CCL","0.9786666666666668","0.9804","finished","-","","","2024-05-05T00:16:34.000Z","1171","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.08394542406251033","65","0.0759278820991516"
"MNIST_classification_CCL","0.9781666666666666","0.9809","finished","-","","","2024-05-05T04:09:37.000Z","1188","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/mnist_ccl.yaml","0.0920851278702418","32","0.06567163364291191"
"MNIST_classification_CCL","0.9781666666666666","0.9821","finished","-","","","2024-05-05T00:13:58.000Z","1127","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.07780570681889852","85","0.06346274915933608"
"MNIST_classification_CCL","0.9781666666666666","0.9808","finished","-","","","2024-05-05T05:01:49.000Z","1132","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/mnist_ccl.yaml","0.0869797505736351","99","0.0707869302213192"
"MNIST_classification_CCL","0.9771666666666666","0.9797","finished","-","","","2024-05-04T22:58:50.000Z","1009","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.07852345894090831","99","0.06882476800680161"
"MNIST_classification_CCL","0.9771666666666666","0.9798","finished","-","","","2024-05-05T04:27:20.000Z","992","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/mnist_ccl.yaml","0.08542310657103856","99","0.06877706003785133"
"MNIST_classification_CCL","0.977","0.9782","finished","-","","","2024-05-05T02:16:46.000Z","1001","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/mnist_ccl.yaml","0.0814478365580241","98","0.0748851494550705"
"MNIST_classification_CCL","0.9761666666666666","0.9799","finished","-","","","2024-05-05T00:04:37.000Z","1001","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.07880359476245939","98","0.06930789321660996"
"MNIST_classification_CCL","0.9758333333333332","0.9808","finished","-","","","2024-05-05T03:22:20.000Z","988","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/mnist_ccl.yaml","0.09089402808745702","99","0.06489352542161941"
"MNIST_classification_CCL","0.9755","0.9786","finished","-","","","2024-05-05T05:27:11.000Z","1187","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/mnist_ccl.yaml","0.09868725736935934","35","0.07229903230071068"
"MNIST_classification_CCL","0.9715","0.9741","finished","-","","","2024-05-05T03:11:02.000Z","1134","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.09947537887096404","91","0.08544301632642747"
"MNIST_classification_CCL","0.9713333333333334","0.973","finished","-","","","2024-05-05T01:43:46.000Z","1002","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10181414314111074","99","0.09107080744504928"
"MNIST_classification_CCL","0.9711666666666666","0.9731","finished","-","","","2024-05-05T03:19:01.000Z","1112","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.0996064297358195","91","0.08780926328897476"
"MNIST_classification_CCL","0.9708333333333332","0.9731","finished","-","","","2024-05-05T02:05:53.000Z","1132","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10010417407751084","98","0.08718518453836441"
"MNIST_classification_CCL","0.9708333333333332","0.9731","finished","-","","","2024-05-05T03:30:30.000Z","1190","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.1038997694849968","95","0.08789096794128418"
"MNIST_classification_CCL","0.9705","0.972","finished","-","","","2024-05-05T02:49:42.000Z","998","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10109898446003596","99","0.09215593938827514"
"MNIST_classification_CCL","0.9701666666666666","0.9734","finished","-","","","2024-05-05T01:57:18.000Z","1118","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.09841657054424284","91","0.08692910842895508"
"MNIST_classification_CCL","0.9698333333333332","0.9732","finished","-","","","2024-05-05T03:54:55.000Z","988","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.1084877656698227","99","0.08879376604557038"
"MNIST_classification_CCL","0.9696666666666668","0.9722","finished","-","","","2024-05-05T05:00:01.000Z","997","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10992324954271317","99","0.09030004516243936"
"MNIST_classification_CCL","0.9693333333333334","0.9748","finished","-","","","2024-05-05T00:44:40.000Z","1090","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10071340541541576","95","0.08417915504574776"
"MNIST_classification_CCL","0.969","0.9735","finished","-","","","2024-05-05T04:24:57.000Z","1128","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10723603409528731","99","0.08588648973107338"
"MNIST_classification_CCL","0.9688333333333332","0.9737","finished","-","","","2024-05-05T05:42:53.000Z","1097","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.1095694876909256","97","0.0877213103234768"
"MNIST_classification_CCL","0.9688333333333332","0.9729","finished","-","","","2024-05-05T02:13:00.000Z","1164","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10407571937640508","91","0.09069455502033234"
"MNIST_classification_CCL","0.9688333333333332","0.9744","finished","-","","","2024-05-04T23:36:43.000Z","1138","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10321840916574002","95","0.08601389768719674"
"MNIST_classification_CCL","0.9685","0.9745","finished","-","","","2024-05-05T06:06:03.000Z","1191","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.1116069679260254","99","0.08583800163269042"
"MNIST_classification_CCL","0.9681666666666666","0.9753","finished","-","","","2024-05-04T23:34:08.000Z","1075","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10281648049255213","95","0.08499749554395676"
"MNIST_classification_CCL","0.968","0.9739","finished","-","","","2024-05-05T05:38:54.000Z","1131","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10851189158360164","99","0.08550823189616204"
"MNIST_classification_CCL","0.9676666666666668","0.9739","finished","-","","","2024-05-05T04:31:05.000Z","1090","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.1108632399837176","99","0.0873066492676735"
"MNIST_classification_CCL","0.9675","0.973","finished","-","","","2024-05-05T04:48:34.000Z","1191","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.11306820106506348","99","0.08722159512043"
"MNIST_classification_CCL","0.9673333333333334","0.9733","finished","-","","","2024-05-04T23:31:58.000Z","988","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10534751887371142","95","0.08931675742268562"
"MNIST_classification_CCL","0.9671666666666666","0.9741","finished","-","","","2024-05-05T00:37:40.000Z","1009","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.1057781396061182","95","0.0892022015929222"
"MNIST_classification_CCL","0.9671666666666666","0.9744","finished","-","","","2024-05-04T23:37:25.000Z","1190","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.1062463987270991","85","0.08755046291351318"
"MNIST_classification_CCL","0.9668333333333332","0.9748","finished","-","","","2024-05-05T00:51:11.000Z","1134","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10377370609591403","81","0.08721231828927994"
"MNIST_classification_CCL","0.9665","0.974","finished","-","","","2024-05-05T00:55:20.000Z","1189","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10667103014638028","85","0.08784087849855422"
"FashionMNIST_classification_CCL","0.9003333333333333","0.8886","finished","-","","","2024-05-05T01:54:21.000Z","1110","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3250425589084625","80","0.34201369819641114"
"FashionMNIST_classification_CCL","0.8975","0.8813","finished","-","","","2024-05-05T03:11:29.000Z","1131","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3240671455860138","74","0.345244865322113"
"FashionMNIST_classification_CCL","0.8975","0.8873","finished","-","","","2024-05-05T01:47:36.000Z","1089","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3181809044679006","76","0.3391991988658905"
"FashionMNIST_classification_CCL","0.8963333333333333","0.8848","finished","-","","","2024-05-05T02:52:56.000Z","1078","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3028779311180115","76","0.3359959541797638"
"FashionMNIST_classification_CCL","0.8956666666666667","0.8872","finished","-","","","2024-05-05T01:39:00.000Z","1090","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/fmnist_ccl.yaml","0.30891673390070595","76","0.3358480668067932"
"FashionMNIST_classification_CCL","0.8955","0.8863","finished","-","","","2024-05-05T03:01:18.000Z","1055","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/fmnist_ccl.yaml","0.30704655035336814","76","0.3454460098743439"
"FashionMNIST_classification_CCL","0.8951666666666667","0.8874","finished","-","","","2024-05-05T04:06:57.000Z","1072","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.30639667065938314","99","0.33586327891349793"
"FashionMNIST_classification_CCL","0.8945","0.8785","finished","-","","","2024-05-05T01:27:33.000Z","953","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3003860067526499","99","0.3399567324638367"
"FashionMNIST_classification_CCL","0.8938333333333334","0.8848","finished","-","","","2024-05-05T05:20:50.000Z","1075","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.31229939913749694","91","0.33897334723472594"
"FashionMNIST_classification_CCL","0.8928333333333334","0.8812","finished","-","","","2024-05-05T04:13:43.000Z","1034","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.31958435956637066","77","0.346805855512619"
"FashionMNIST_classification_CCL","0.8923333333333333","0.8792","finished","-","","","2024-05-05T02:33:37.000Z","955","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3057503876686096","99","0.3468044630050659"
"FashionMNIST_classification_CCL","0.892","0.8845","finished","-","","","2024-05-05T05:47:08.000Z","1125","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3112628141641617","71","0.347494579410553"
"FashionMNIST_classification_CCL","0.8918333333333334","0.8851","finished","-","","","2024-05-05T05:25:25.000Z","1039","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.30859044098854066","92","0.33443258118629454"
"FashionMNIST_classification_CCL","0.8915","0.8857","finished","-","","","2024-05-05T04:29:34.000Z","1130","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3335042637983958","77","0.34103803238868713"
"FashionMNIST_classification_CCL","0.8903333333333333","0.8821","finished","-","","","2024-05-05T04:44:02.000Z","950","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.31337849859396616","91","0.343308748960495"
"FashionMNIST_classification_CCL","0.8901666666666667","0.8806","finished","-","","","2024-05-05T03:38:57.000Z","943","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.31217749110857645","91","0.3451586585521698"
"FashionMNIST_classification_CCL","0.888","0.8817","finished","-","","","2024-05-05T00:32:54.000Z","1089","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/fmnist_ccl.yaml","0.34456937193870546","64","0.33811800389289853"
"FashionMNIST_classification_CCL","0.8878333333333334","0.8849","finished","-","","","2024-05-04T23:18:10.000Z","1104","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/fmnist_ccl.yaml","0.33173059193293253","64","0.33450130615234375"
"FashionMNIST_classification_CCL","0.887","0.8838","finished","-","","","2024-05-04T23:17:02.000Z","1019","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/fmnist_ccl.yaml","0.32859591182072956","96","0.3379909525871277"
"FashionMNIST_classification_CCL","0.8861666666666667","0.8831","finished","-","","","2024-05-04T23:18:39.000Z","1117","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/fmnist_ccl.yaml","0.33469773825009663","64","0.3419707043647766"
"FashionMNIST_classification_CCL","0.8855","0.8826","finished","-","","","2024-05-05T00:27:27.000Z","1025","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3289066197872162","85","0.3390017949581146"
